parcel_id,yield_year,window,NDVI_mean,NDVI_median,EVI_mean,EVI_median,NDRE_mean,NDRE_median,NDWI_mean,NDWI_median,SAVI_mean,SAVI_median,CIre_mean,CIre_median,GNDVI_mean,GNDVI_median,MTCI_mean,MTCI_median,n_img
C-10,2019,Crec,0.3373541428571429,0.341168,0.2530684285714286,0.255512,0.2648567142857143,0.265661,-0.4418195714285714,-0.453425,0.24554814285714285,0.246231,0.5659908571428571,0.558058,0.4418195714285714,0.453425,1.8190579999999998,1.793208,7
C-10,2019,Cuaj,0.32519149999999997,0.32519149999999997,0.26524749999999997,0.26524749999999997,0.2548285,0.2548285,-0.4242035,-0.4242035,0.249394,0.249394,0.554621,0.554621,0.4242035,0.4242035,1.9266685,1.9266685,2
C-10,2019,Enve,0.36649075,0.35743,0.25867175,0.253714,0.27933575,0.27470799999999995,-0.4775245,-0.47004049999999997,0.25846425,0.2518875,0.61043075,0.595237,0.4775245,0.47004049999999997,1.76772975,1.8399,4
C-10,2020,Brot,0.370947,0.370947,0.269213,0.269213,0.280405,0.280405,-0.47341,-0.47341,0.266732,0.266732,0.620865,0.620865,0.47341,0.47341,1.425732,1.425732,1
C-10,2020,Crec,0.34686181818181816,0.345603,0.2542378181818182,0.254466,0.27149945454545454,0.269927,-0.4557406363636364,-0.46058,0.25161636363636364,0.252842,0.5876449090909092,0.5866,0.4557406363636364,0.46058,1.7596087272727272,1.780852,11
C-10,2020,Cuaj,0.3347183333333333,0.340933,0.25515,0.254547,0.25274233333333335,0.257143,-0.4459763333333333,-0.457391,0.25272533333333336,0.256547,0.5404966666666667,0.549236,0.4459763333333333,0.457391,1.8095183333333333,1.826159,3
C-10,2020,Enve,0.35106000000000004,0.357809,0.241568,0.234578,0.272497,0.275062,-0.4668506,-0.47412,0.2431794,0.24441,0.5820058,0.595113,0.4668506,0.47412,1.9915946000000002,1.846455,5
C-10,2020,Flor,0.33473200000000003,0.33473200000000003,0.25960649999999996,0.25960649999999996,0.249068,0.249068,-0.44127,-0.44127,0.2524775,0.2524775,0.53057,0.53057,0.44127,0.44127,1.7852565,1.7852565,2
C-10,2020,Reposo,0.37026,0.37026,0.252026,0.252026,0.278538,0.278538,-0.481751,-0.481751,0.258419,0.258419,0.601181,0.601181,0.481751,0.481751,2.054176,2.054176,1
C-10,2021,Crec,0.34217138461538465,0.344261,0.25048438461538464,0.254874,0.26702253846153845,0.269717,-0.4496224615384615,-0.453924,0.24683984615384616,0.24856,0.595276923076923,0.600467,0.4496224615384615,0.453924,1.9141915,2.015715,13
C-10,2021,Cuaj,0.34885066666666664,0.347426,0.2748078333333333,0.270919,0.25849283333333334,0.2559205,-0.454272,-0.451971,0.265901,0.264591,0.5676345,0.5576785,0.454272,0.451971,1.8191361666666666,1.8290615,6
C-10,2021,Enve,0.38803533333333334,0.384199,0.2593906666666667,0.257834,0.300431,0.300054,-0.507043,-0.502051,0.2631886666666667,0.262531,0.7134453333333334,0.712134,0.507043,0.502051,1.7072705,1.7072705,3
C-10,2021,Flor,0.365891,0.365891,0.284526,0.284526,0.263924,0.263924,-0.475031,-0.475031,0.284369,0.284369,0.581805,0.581805,0.475031,0.475031,1.877379,1.877379,1
C-10,2021,Reposo,0.379714,0.379714,0.26848,0.26848,0.29311,0.29311,-0.488601,-0.488601,0.261976,0.261976,0.672988,0.672988,0.488601,0.488601,2.713004,2.713004,1
C-10,2022,Brot,0.392067,0.392067,0.273363,0.273363,0.288412,0.288412,-0.497978,-0.497978,0.278094,0.278094,0.675316,0.675316,0.497978,0.497978,2.204609,2.204609,1
C-10,2022,Crec,0.352570375,0.357197,0.2659455,0.26363899999999996,0.270444125,0.2733975,-0.444794625,-0.4505755,0.25321825,0.2551955,0.632186625,0.649656,0.444794625,0.4505755,2.1985055,2.254639,8
C-10,2022,Cuaj,0.344545,0.344545,0.279597,0.279597,0.254474,0.254474,-0.433018,-0.433018,0.259962,0.259962,0.586104,0.586104,0.433018,0.433018,2.160326,2.160326,1
C-10,2022,Enve,0.38291416666666667,0.382026,0.2677836666666667,0.270895,0.29123150000000003,0.2881145,-0.4838058333333333,-0.4769265,0.26252183333333334,0.2548265,0.7024326666666667,0.6875315,0.4838058333333333,0.4769265,2.1874302,2.099181,6
C-10,2022,Flor,0.334406,0.334406,0.25903,0.25903,0.240489,0.240489,-0.428612,-0.428612,0.251148,0.251148,0.524132,0.524132,0.428612,0.428612,1.822747,1.822747,1
C-10,2022,Reposo,0.36604,0.36604,0.252411,0.252411,0.286885,0.286885,-0.478471,-0.478471,0.251831,0.251831,0.668585,0.668585,0.478471,0.478471,1.910162,1.910162,1
C-10,2023,Crec,0.3864012,0.385856,0.278458,0.2834045,0.28960379999999997,0.2880125,-0.47988980000000003,-0.4775185,0.2727715,0.2767945,0.6916991,0.6973775,0.47988980000000003,0.4775185,1.9878936,2.064689,10
C-10,2023,Cuaj,0.3850622,0.377724,0.2991368,0.294553,0.2815078,0.273409,-0.4702216,-0.461447,0.2852282,0.28225,0.6712232,0.642049,0.4702216,0.461447,2.25282,2.112568,5
C-10,2023,Enve,0.40520266666666666,0.401636,0.26829733333333333,0.26602950000000003,0.30454866666666663,0.30103349999999995,-0.5077753333333334,-0.5001555,0.2714921666666667,0.26726150000000004,0.7359105,0.7241205,0.5077753333333334,0.5001555,2.165874,2.1400635,6
C-10,2023,Flor,0.37690433333333334,0.37784,0.29474833333333333,0.297564,0.27211233333333334,0.270765,-0.46700366666666665,-0.466526,0.27845533333333333,0.281095,0.6272283333333334,0.622353,0.46700366666666665,0.466526,2.1107513333333334,2.017862,3
C-10,2024,Brot,0.426778,0.426778,0.279799,0.279799,0.318485,0.318485,-0.512495,-0.512495,0.271238,0.271238,0.792153,0.792153,0.512495,0.512495,2.458751,2.458751,1
C-10,2024,Crec,0.3919531666666667,0.38771849999999997,0.27939916666666664,0.277826,0.2957551666666667,0.2893965,-0.47716166666666665,-0.47469249999999996,0.27116816666666665,0.269302,0.7081568333333333,0.6799145,0.47716166666666665,0.47469249999999996,2.0160346666666666,1.9432530000000001,6
C-10,2024,Enve,0.4020055,0.4076995,0.25790966666666665,0.25873199999999996,0.3048653333333333,0.30783150000000004,-0.49389900000000003,-0.49784649999999997,0.2576565,0.2572715,0.7320176666666667,0.7321005,0.49389900000000003,0.49784649999999997,2.1003271666666667,2.055222,6
C-10,2024,Flor,0.3864865,0.3864865,0.295783,0.295783,0.2853295,0.2853295,-0.4694555,-0.4694555,0.279277,0.279277,0.6635445,0.6635445,0.4694555,0.4694555,2.0817544999999997,2.0817544999999997,2
C-11,2016,Enve,0.389482,0.389482,0.279984,0.279984,0.311112,0.311112,-0.487676,-0.487676,0.273139,0.273139,0.739171,0.739171,0.487676,0.487676,2.304695,2.304695,1
C-11,2017,Crec,0.352294,0.352294,0.257878,0.257878,0.275349,0.275349,-0.455623,-0.455623,0.251971,0.251971,0.619134,0.619134,0.455623,0.455623,1.410688,1.410688,1
C-11,2017,Cuaj,0.345991,0.345991,0.262193,0.262193,0.271212,0.271212,-0.447376,-0.447376,0.252928,0.252928,0.617726,0.617726,0.447376,0.447376,2.13754,2.13754,1
C-11,2018,Crec,0.382362,0.382362,0.287669,0.287669,0.291975,0.291975,-0.47368,-0.47368,0.273489,0.273489,0.698789,0.698789,0.47368,0.47368,2.16706,2.16706,1
C-11,2018,Cuaj,0.37970000000000004,0.37970000000000004,0.300725,0.300725,0.28795000000000004,0.28795000000000004,-0.4698065,-0.4698065,0.283993,0.283993,0.6757535,0.6757535,0.4698065,0.4698065,2.0482585,2.0482585,2
C-11,2018,Enve,0.400111,0.400111,0.289734,0.289734,0.303112,0.303112,-0.497042,-0.497042,0.278361,0.278361,0.726814,0.726814,0.497042,0.497042,2.127131,2.127131,1
C-11,2018,Reposo,0.475653,0.475653,0.291022,0.291022,0.369379,0.369379,-0.563318,-0.563318,0.294302,0.294302,0.995212,0.995212,0.563318,0.563318,3.012224,3.012224,1
C-11,2019,Crec,0.3671457142857143,0.374243,0.2657404285714286,0.267435,0.28994385714285714,0.290295,-0.465095,-0.474923,0.2585927142857143,0.26139,0.6605222857142857,0.666058,0.465095,0.474923,1.99902,1.983847,7
C-11,2019,Cuaj,0.37111400000000005,0.37111400000000005,0.28896849999999996,0.28896849999999996,0.289446,0.289446,-0.465432,-0.465432,0.2747615,0.2747615,0.6741055,0.6741055,0.465432,0.465432,2.3429245,2.3429245,2
C-11,2019,Enve,0.3784505,0.376012,0.2561175,0.25547,0.29380675,0.290303,-0.48908975,-0.48889000000000005,0.25729525,0.2563935,0.67584025,0.65837,0.48908975,0.48889000000000005,1.381859,1.560285,4
C-11,2020,Brot,0.372048,0.372048,0.266414,0.266414,0.279396,0.279396,-0.46319,-0.46319,0.2611,0.2611,0.633918,0.633918,0.46319,0.46319,,,1
C-11,2020,Crec,0.352465,0.358542,0.24953536363636364,0.252283,0.27783654545454545,0.277379,-0.45997727272727273,-0.463253,0.2480680909090909,0.250729,0.6182763636363636,0.619514,0.45997727272727273,0.463253,1.9615384545454546,1.814863,11
C-11,2020,Cuaj,0.3449866666666666,0.348834,0.25522566666666663,0.254478,0.259315,0.259197,-0.45719099999999996,-0.462252,0.2541616666666667,0.257711,0.5619253333333334,0.562883,0.45719099999999996,0.462252,1.955285,1.900167,3
C-11,2020,Enve,0.3695376,0.373292,0.24321099999999998,0.240923,0.288252,0.292372,-0.47849240000000004,-0.488771,0.24553320000000003,0.243256,0.6529461999999999,0.658436,0.47849240000000004,0.488771,2.2359283999999997,2.089397,5
C-11,2020,Flor,0.345435,0.345435,0.24706650000000002,0.24706650000000002,0.258177,0.258177,-0.449882,-0.449882,0.2437605,0.2437605,0.561156,0.561156,0.449882,0.449882,1.9169270000000003,1.9169270000000003,2
C-11,2020,Reposo,0.413246,0.413246,0.256681,0.256681,0.318196,0.318196,-0.535316,-0.535316,0.271341,0.271341,0.757608,0.757608,0.535316,0.535316,2.362614,2.362614,1
C-11,2021,Crec,0.36027715384615383,0.360185,0.25596992307692307,0.258612,0.28384915384615383,0.284918,-0.4645154615384615,-0.466404,0.25213407692307693,0.253061,0.6572297692307691,0.655085,0.4645154615384615,0.466404,2.513475818181818,2.122325,13
C-11,2021,Cuaj,0.35903233333333334,0.3599415,0.2777096666666667,0.278067,0.26919733333333334,0.2682995,-0.4622625,-0.460424,0.26799766666666663,0.267941,0.608103,0.606894,0.4622625,0.460424,1.968002,1.9741805000000001,6
C-11,2021,Enve,0.4139296666666667,0.405548,0.2669183333333333,0.268404,0.3237663333333333,0.319004,-0.5303063333333333,-0.520656,0.27074566666666666,0.266912,0.8214756666666667,0.799622,0.5303063333333333,0.520656,2.771604,2.850344,3
C-11,2021,Flor,0.381826,0.381826,0.29438,0.29438,0.276867,0.276867,-0.488736,-0.488736,0.293796,0.293796,0.624067,0.624067,0.488736,0.488736,1.940627,1.940627,1
C-11,2021,Reposo,0.410578,0.410578,0.255548,0.255548,0.319045,0.319045,-0.528416,-0.528416,0.263368,0.263368,0.765711,0.765711,0.528416,0.528416,3.342165,3.342165,1
C-11,2022,Brot,0.432724,0.432724,0.291479,0.291479,0.321049,0.321049,-0.533963,-0.533963,0.297775,0.297775,0.794939,0.794939,0.533963,0.533963,2.292052,2.292052,1
C-11,2022,Crec,0.3750435,0.38307749999999996,0.268619,0.267144,0.28568375,0.292724,-0.472205375,-0.48241900000000004,0.26216875,0.26579949999999997,0.6706635,0.695084,0.472205375,0.48241900000000004,2.0040395,2.199592,8
C-11,2022,Cuaj,0.374164,0.374164,0.288303,0.288303,0.277066,0.277066,-0.466568,-0.466568,0.274044,0.274044,0.651601,0.651601,0.466568,0.466568,2.231248,2.231248,1
C-11,2022,Enve,0.42410416666666667,0.4190205,0.27040899999999995,0.270119,0.31674566666666665,0.312789,-0.5354171666666666,-0.5246474999999999,0.27721633333333334,0.2726135,0.7811819999999999,0.758102,0.5354171666666666,0.5246474999999999,2.263301,2.227787,6
C-11,2022,Flor,0.390664,0.390664,0.281531,0.281531,0.284376,0.284376,-0.491441,-0.491441,0.283456,0.283456,0.646503,0.646503,0.491441,0.491441,2.213267,2.213267,1
C-11,2022,Reposo,0.379817,0.379817,0.260079,0.260079,0.297574,0.297574,-0.480621,-0.480621,0.254968,0.254968,0.714895,0.714895,0.480621,0.480621,2.594926,2.594926,1
C-11,2023,Crec,0.3890835,0.38438150000000004,0.2675327,0.2729865,0.2879616,0.285042,-0.4877868,-0.4791415,0.26590220000000003,0.2670895,0.6699352000000001,0.6631795,0.4877868,0.4791415,1.8454414,1.8634065,10
C-11,2023,Cuaj,0.3983888,0.383661,0.2959958,0.299629,0.2858248,0.276869,-0.482665,-0.471339,0.2849906,0.276685,0.6684058,0.64334,0.482665,0.471339,1.957403,1.903762,5
C-11,2023,Enve,0.4157326666666667,0.4093565,0.26139666666666667,0.258494,0.3097533333333333,0.3054165,-0.522374,-0.5105735,0.2683845,0.263102,0.7384404999999999,0.728064,0.522374,0.5105735,2.034687,2.1149,6
C-11,2023,Flor,0.411562,0.411182,0.305989,0.307275,0.29327,0.288987,-0.49715666666666664,-0.494764,0.292776,0.295178,0.686284,0.67542,0.49715666666666664,0.494764,2.0416433333333335,2.046006,3
C-11,2024,Brot,0.434492,0.434492,0.272638,0.272638,0.324004,0.324004,-0.523617,-0.523617,0.267701,0.267701,0.803468,0.803468,0.523617,0.523617,2.379713,2.379713,1
C-11,2024,Crec,0.39142883333333334,0.38765950000000005,0.268956,0.2682145,0.29795366666666667,0.29211699999999996,-0.4820678333333333,-0.4798535,0.2645415,0.264,0.7078129999999999,0.678925,0.4820678333333333,0.4798535,2.169052166666667,2.086519,6
C-11,2024,Enve,0.40576666666666666,0.4148045,0.2500023333333333,0.249022,0.3100645,0.31372900000000004,-0.5029896666666667,-0.5087360000000001,0.2528708333333333,0.25407599999999997,0.7408579999999999,0.7435005,0.5029896666666667,0.5087360000000001,2.1775828333333336,2.1177409999999997,6
C-11,2024,Flor,0.3872015,0.3872015,0.286701,0.286701,0.2858845,0.2858845,-0.4735735,-0.4735735,0.2746065,0.2746065,0.661184,0.661184,0.4735735,0.4735735,2.2935615,2.2935615,2
C-9,2016,Enve,0.352432,0.352432,0.254664,0.254664,0.286236,0.286236,-0.460807,-0.460807,0.250762,0.250762,0.645265,0.645265,0.460807,0.460807,2.141124,2.141124,1
C-9,2017,Crec,0.337002,0.337002,0.247912,0.247912,0.266563,0.266563,-0.447926,-0.447926,0.244419,0.244419,0.588805,0.588805,0.447926,0.447926,1.953224,1.953224,1
C-9,2017,Cuaj,0.324244,0.324244,0.247328,0.247328,0.253614,0.253614,-0.432031,-0.432031,0.240507,0.240507,0.55653,0.55653,0.432031,0.432031,1.896097,1.896097,1
C-9,2018,Crec,0.365675,0.365675,0.27622,0.27622,0.277056,0.277056,-0.464266,-0.464266,0.265113,0.265113,0.635853,0.635853,0.464266,0.464266,1.912697,1.912697,1
C-9,2018,Cuaj,0.37095049999999996,0.37095049999999996,0.29408999999999996,0.29408999999999996,0.2854565,0.2854565,-0.465698,-0.465698,0.27998900000000004,0.27998900000000004,0.659808,0.659808,0.465698,0.465698,2.1744595,2.1744595,2
C-9,2018,Enve,0.365053,0.365053,0.266655,0.266655,0.277512,0.277512,-0.478549,-0.478549,0.260286,0.260286,0.626308,0.626308,0.478549,0.478549,0.038075,0.038075,1
C-9,2018,Reposo,0.444025,0.444025,0.275313,0.275313,0.347386,0.347386,-0.542571,-0.542571,0.279266,0.279266,0.893553,0.893553,0.542571,0.542571,2.805901,2.805901,1
C-9,2019,Crec,0.3482244285714286,0.354727,0.25515114285714285,0.256376,0.27718057142857144,0.278738,-0.4506211428571429,-0.458954,0.24882514285714286,0.252158,0.6142391428571428,0.613701,0.4506211428571429,0.458954,1.9362415714285715,1.929544,7
C-9,2019,Cuaj,0.35029299999999997,0.35029299999999997,0.27711,0.27711,0.277028,0.277028,-0.4474865,-0.4474865,0.2633515,0.2633515,0.6302095,0.6302095,0.4474865,0.4474865,2.08906,2.08906,2
C-9,2019,Enve,0.3633595,0.3609095,0.24945925,0.247016,0.28170375000000003,0.278912,-0.4748665,-0.475475,0.25095125,0.2502,0.63116975,0.613254,0.4748665,0.475475,2.11437325,1.9337445,4
C-9,2020,Brot,0.376391,0.376391,0.270485,0.270485,0.283979,0.283979,-0.475969,-0.475969,0.268281,0.268281,0.655408,0.655408,0.475969,0.475969,1.940237,1.940237,1
C-9,2020,Crec,0.32499836363636364,0.326022,0.23581345454545455,0.236531,0.2590093636363636,0.260616,-0.4414522727272727,-0.44017,0.23545663636363637,0.23597,0.5456034545454546,0.554825,0.4414522727272727,0.44017,1.7269195454545454,1.726154,11
C-9,2020,Cuaj,0.326428,0.329407,0.24634133333333333,0.24367,0.2512933333333333,0.251913,-0.4455976666666667,-0.453234,0.24624566666666667,0.247824,0.5276573333333333,0.530371,0.4455976666666667,0.453234,1.775792,1.785983,3
C-9,2020,Enve,0.33299880000000004,0.339008,0.2281462,0.228298,0.2614058,0.26493,-0.45217260000000004,-0.461996,0.23052060000000002,0.230735,0.5489346,0.557294,0.45217260000000004,0.461996,1.7902624,1.735313,5
C-9,2020,Flor,0.3269375,0.3269375,0.2453845,0.2453845,0.24200850000000002,0.24200850000000002,-0.4384205,-0.4384205,0.24130600000000002,0.24130600000000002,0.5049385,0.5049385,0.4384205,0.4384205,1.8697095,1.8697095,2
C-9,2020,Reposo,0.399248,0.399248,0.257235,0.257235,0.306703,0.306703,-0.515494,-0.515494,0.269255,0.269255,0.703938,0.703938,0.515494,0.515494,1.990652,1.990652,1
C-9,2021,Crec,0.33714,0.343029,0.24614053846153847,0.250881,0.2651666923076923,0.26919,-0.44735630769230766,-0.453819,0.24321423076923077,0.246231,0.5867926923076923,0.58951,0.44735630769230766,0.453819,1.7610456153846152,1.974646,13
C-9,2021,Cuaj,0.3473581666666667,0.345468,0.275042,0.269558,0.26080949999999997,0.25924899999999995,-0.45582900000000004,-0.4541815,0.2666625,0.26163349999999996,0.5699255,0.5629284999999999,0.45582900000000004,0.4541815,1.8989176666666667,1.914956,6
C-9,2021,Enve,0.3904636666666666,0.382855,0.2566326666666667,0.258601,0.3021916666666667,0.297511,-0.513561,-0.50547,0.2622913333333334,0.258765,0.7227166666666666,0.703654,0.513561,0.50547,1.82786,1.909262,3
C-9,2021,Flor,0.361769,0.361769,0.280855,0.280855,0.265687,0.265687,-0.475065,-0.475065,0.281308,0.281308,0.580313,0.580313,0.475065,0.475065,1.907549,1.907549,1
C-9,2021,Reposo,0.377531,0.377531,0.249907,0.249907,0.29572,0.29572,-0.501674,-0.501674,0.25687,0.25687,0.672184,0.672184,0.501674,0.501674,1.971982,1.971982,1
C-9,2022,Brot,0.408535,0.408535,0.280649,0.280649,0.302298,0.302298,-0.516306,-0.516306,0.287238,0.287238,0.71766,0.71766,0.516306,0.516306,1.793956,1.793956,1
C-9,2022,Crec,0.3662475,0.370299,0.26511225,0.2639195,0.283576875,0.28805400000000003,-0.47148825,-0.4775815,0.260125375,0.26258349999999997,0.655586375,0.6732075,0.47148825,0.4775815,1.4112304999999998,1.9814184999999997,8
C-9,2022,Cuaj,0.357263,0.357263,0.277553,0.277553,0.2668,0.2668,-0.457331,-0.457331,0.265733,0.265733,0.606767,0.606767,0.457331,0.457331,2.173019,2.173019,1
C-9,2022,Enve,0.41001533333333334,0.3982825,0.26628816666666666,0.268758,0.31196833333333335,0.301411,-0.5279256666666666,-0.5079145,0.273107,0.2669245,0.7569328333333334,0.7226005,0.5279256666666666,0.5079145,2.1962888333333335,2.123452,6
C-9,2022,Flor,0.368434,0.368434,0.268729,0.268729,0.266405,0.266405,-0.477723,-0.477723,0.272468,0.272468,0.577843,0.577843,0.477723,0.477723,1.862752,1.862752,1
C-9,2022,Reposo,0.392668,0.392668,0.274972,0.274972,0.309101,0.309101,-0.490145,-0.490145,0.264745,0.264745,0.747639,0.747639,0.490145,0.490145,2.579934,2.579934,1
C-9,2023,Crec,0.3732391,0.367346,0.2576486,0.262556,0.2775452,0.2727255,-0.4770719,-0.46595549999999997,0.2578479,0.2582,0.6315803,0.6177285,0.4770719,0.46595549999999997,1.9530010999999998,2.0414785,10
C-9,2023,Cuaj,0.3714678,0.365569,0.2681402,0.26798,0.2683598,0.265224,-0.4654782,-0.458814,0.2622028,0.260272,0.6042996,0.587172,0.4654782,0.458814,1.9603802,2.000225,5
C-9,2023,Enve,0.40230950000000004,0.395135,0.25415366666666667,0.2520115,0.302212,0.297504,-0.5141936666666667,-0.5020065,0.2621273333333333,0.25626099999999996,0.7081756666666666,0.6959355,0.5141936666666667,0.5020065,2.088857,2.065,6
C-9,2023,Flor,0.3835826666666666,0.384964,0.2858056666666667,0.286852,0.27520066666666665,0.272926,-0.480419,-0.479028,0.276378,0.278217,0.6206776666666667,0.620341,0.480419,0.479028,1.997774,1.929568,3
C-9,2024,Brot,0.420654,0.420654,0.265083,0.265083,0.315068,0.315068,-0.516119,-0.516119,0.261454,0.261454,0.767054,0.767054,0.516119,0.516119,2.209309,2.209309,1
C-9,2024,Crec,0.3829031666666667,0.3798545,0.2670531666666667,0.2658125,0.29336216666666665,0.288219,-0.47523983333333336,-0.472777,0.2624085,0.261672,0.6889419999999999,0.66197,0.47523983333333336,0.472777,1.8807715,1.8584395,6
C-9,2024,Enve,0.39993433333333334,0.40859900000000005,0.25107283333333336,0.2509325,0.30619916666666663,0.308909,-0.4984525,-0.503454,0.25372183333333337,0.255159,0.7270438333333332,0.7292855,0.4984525,0.503454,2.2140385,2.1828079999999996,6
C-9,2024,Flor,0.374085,0.374085,0.2787485,0.2787485,0.280136,0.280136,-0.4654445,-0.4654445,0.26743799999999995,0.26743799999999995,0.6352805,0.6352805,0.4654445,0.4654445,2.105453,2.105453,2
