parcel_id,yield_year,CIre_mean_Brot,CIre_mean_Crec,CIre_mean_Cuaj,CIre_mean_Enve,CIre_mean_Flor,CIre_mean_Reposo,CIre_median_Brot,CIre_median_Crec,CIre_median_Cuaj,CIre_median_Enve,CIre_median_Flor,CIre_median_Reposo,EVI_mean_Brot,EVI_mean_Crec,EVI_mean_Cuaj,EVI_mean_Enve,EVI_mean_Flor,EVI_mean_Reposo,EVI_median_Brot,EVI_median_Crec,EVI_median_Cuaj,EVI_median_Enve,EVI_median_Flor,EVI_median_Reposo,GNDVI_mean_Brot,GNDVI_mean_Crec,GNDVI_mean_Cuaj,GNDVI_mean_Enve,GNDVI_mean_Flor,GNDVI_mean_Reposo,GNDVI_median_Brot,GNDVI_median_Crec,GNDVI_median_Cuaj,GNDVI_median_Enve,GNDVI_median_Flor,GNDVI_median_Reposo,MTCI_mean_Brot,MTCI_mean_Crec,MTCI_mean_Cuaj,MTCI_mean_Enve,MTCI_mean_Flor,MTCI_mean_Reposo,MTCI_median_Brot,MTCI_median_Crec,MTCI_median_Cuaj,MTCI_median_Enve,MTCI_median_Flor,MTCI_median_Reposo,NDRE_mean_Brot,NDRE_mean_Crec,NDRE_mean_Cuaj,NDRE_mean_Enve,NDRE_mean_Flor,NDRE_mean_Reposo,NDRE_median_Brot,NDRE_median_Crec,NDRE_median_Cuaj,NDRE_median_Enve,NDRE_median_Flor,NDRE_median_Reposo,NDVI_mean_Brot,NDVI_mean_Crec,NDVI_mean_Cuaj,NDVI_mean_Enve,NDVI_mean_Flor,NDVI_mean_Reposo,NDVI_median_Brot,NDVI_median_Crec,NDVI_median_Cuaj,NDVI_median_Enve,NDVI_median_Flor,NDVI_median_Reposo,NDWI_mean_Brot,NDWI_mean_Crec,NDWI_mean_Cuaj,NDWI_mean_Enve,NDWI_mean_Flor,NDWI_mean_Reposo,NDWI_median_Brot,NDWI_median_Crec,NDWI_median_Cuaj,NDWI_median_Enve,NDWI_median_Flor,NDWI_median_Reposo,SAVI_mean_Brot,SAVI_mean_Crec,SAVI_mean_Cuaj,SAVI_mean_Enve,SAVI_mean_Flor,SAVI_mean_Reposo,SAVI_median_Brot,SAVI_median_Crec,SAVI_median_Cuaj,SAVI_median_Enve,SAVI_median_Flor,SAVI_median_Reposo
A-3,2021,,0.5496524615384616,0.5141061666666666,0.6721343333333333,0.524718,0.462779,,0.539933,0.502126,0.662449,0.524718,0.462779,,0.24229523076923076,0.26248883333333334,0.253641,0.267668,0.219663,,0.243467,0.26265649999999996,0.252385,0.267668,0.219663,,0.43693915384615384,0.43402466666666667,0.49822533333333335,0.457367,0.395968,,0.438549,0.4269155,0.490535,0.457367,0.395968,,1.813481923076923,1.8172228333333333,2.159580666666667,1.775422,1.827179,,1.862617,1.818766,2.227021,1.775422,1.827179,,0.25321869230769234,0.2423928333333333,0.28806733333333334,0.247782,0.229878,,0.251711,0.237083,0.28516,0.247782,0.229878,,0.3239510769230769,0.32317733333333337,0.37341966666666665,0.341003,0.292362,,0.324792,0.3187325,0.367123,0.341003,0.292362,,-0.43693915384615384,-0.43402466666666667,-0.49822533333333335,-0.457367,-0.395968,,-0.438549,-0.4269155,-0.490535,-0.457367,-0.395968,,0.23857469230769232,0.25301233333333334,0.258397,0.267647,0.207413,,0.238665,0.25469549999999996,0.254809,0.267647,0.207413
A-3,2022,0.606148,0.593652875,0.565664,0.6830396666666667,0.55863,0.738469,0.606148,0.594332,0.565664,0.665454,0.55863,0.738469,0.258403,0.2520475,0.266503,0.2595905,0.265245,0.263435,0.258403,0.2477985,0.266503,0.25977550000000005,0.265245,0.263435,0.48744,0.456973875,0.443045,0.5121276666666666,0.467697,0.514786,0.48744,0.4590425,0.443045,0.49634849999999997,0.467697,0.514786,1.62366,1.9813749999999999,2.083659,2.7689692,1.899556,5.211566,1.62366,1.967307,2.083659,2.063118,1.899556,5.211566,0.27413,0.267608375,0.25504,0.2955745,0.258829,0.306949,0.27413,0.268248,0.25504,0.2903945,0.258829,0.306949,0.368792,0.344032625,0.338676,0.3877093333333333,0.356987,0.391417,0.368792,0.34440899999999997,0.338676,0.379015,0.356987,0.391417,-0.48744,-0.456973875,-0.443045,-0.5121276666666666,-0.467697,-0.514786,-0.48744,-0.4590425,-0.443045,-0.49634849999999997,-0.467697,-0.514786,0.265358,0.24845224999999999,0.254964,0.2665981666666667,0.268067,0.268984,0.265358,0.25021,0.254964,0.263343,0.268067,0.268984
A-3,2023,,0.6298205,0.6639856,0.6641943333333333,0.605724,,,0.6341060000000001,0.637609,0.66013,0.597962,,,0.2631025,0.2975534,0.25389216666666664,0.28953233333333334,,,0.26589399999999996,0.293154,0.25298,0.28639,,,0.4801668,0.4837714,0.5050301666666667,0.476176,,,0.479306,0.472244,0.497152,0.479521,,,1.7709755,1.9688602,1.8199041999999999,2.0229596666666665,,,1.81433,1.945697,1.774496,2.015056,,,0.2786056,0.2853116,0.2921023333333333,0.2704436666666667,,,0.27791449999999995,0.276794,0.289902,0.269127,,,0.3689372,0.3902952,0.3843273333333333,0.3767606666666667,,,0.3707465,0.381506,0.381658,0.37301,,,-0.4801668,-0.4837714,-0.5050301666666667,-0.476176,,,-0.479306,-0.472244,-0.497152,-0.479521,,,0.2627812,0.28840180000000004,0.26095666666666667,0.2790086666666667,,,0.2660725,0.285438,0.2569285,0.275718,
A-3,2024,0.715549,0.6081725,,0.6541655,0.581414,,0.715549,0.5775555,,0.6520414999999999,0.581414,,0.26801,0.25219566666666665,,0.24472816666666666,0.273915,,0.26801,0.250049,,0.2443525,0.273915,,0.507746,0.4504576666666667,,0.47767183333333335,0.4499495,,0.507746,0.446037,,0.482799,0.4499495,,2.170244,1.8600539999999999,,1.9038655,2.032679,,2.170244,1.8290980000000001,,1.8909465,2.032679,,0.304377,0.26956766666666665,,0.28675483333333335,0.261487,,0.304377,0.26202000000000003,,0.2893265,0.261487,,0.404845,0.3469816666666667,,0.370517,0.35290699999999997,,0.404845,0.340334,,0.3772175,0.35290699999999997,,-0.507746,-0.4504576666666667,,-0.47767183333333335,-0.4499495,,-0.507746,-0.446037,,-0.482799,-0.4499495,,0.263667,0.24758116666666666,,0.24620033333333335,0.26218549999999996,,0.263667,0.2440275,,0.246513,0.26218549999999996,
A-4,2016,,,,0.489688,,,,,,0.489688,,,,,,0.225997,,,,,,0.225997,,,,,,0.428368,,,,,,0.428368,,,,,,1.635883,,,,,,1.635883,,,,,,0.243446,,,,,,0.243446,,,,,,0.305065,,,,,,0.305065,,,,,,-0.428368,,,,,,-0.428368,,,,,,0.224257,,,,,,0.224257,,
A-4,2017,,0.448347,0.446232,,,,,0.448347,0.446232,,,,,0.217609,0.220738,,,,,0.217609,0.220738,,,,,0.409127,0.40049,,,,,0.409127,0.40049,,,,,1.573459,1.653339,,,,,1.573459,1.653339,,,,,0.223693,0.218881,,,,,0.223693,0.218881,,,,,0.283912,0.280727,,,,,0.283912,0.280727,,,,,-0.409127,-0.40049,,,,,-0.409127,-0.40049,,,,,0.215234,0.215787,,,,,0.215234,0.215787,,,
A-4,2018,,0.443119,0.5034959999999999,0.465831,,0.66969,,0.443119,0.5034959999999999,0.465831,,0.66969,,0.229866,0.2583845,0.23758,,0.247458,,0.229866,0.2583845,0.23758,,0.247458,,0.411731,0.422066,0.435761,,0.500281,,0.411731,0.422066,0.435761,,0.500281,,1.463972,1.780618,1.843155,,2.324798,,1.463972,1.780618,1.843155,,2.324798,,0.21748,0.2380745,0.228495,,0.293437,,0.21748,0.2380745,0.228495,,0.293437,,0.292953,0.31688099999999997,0.310563,,0.384862,,0.292953,0.31688099999999997,0.310563,,0.384862,,-0.411731,-0.422066,-0.435761,,-0.500281,,-0.411731,-0.422066,-0.435761,,-0.500281,,0.222705,0.2460325,0.232772,,0.252701,,0.222705,0.2460325,0.232772,,0.252701
A-4,2019,,0.5080577142857142,0.49011899999999997,0.52560125,,,,0.504385,0.49011899999999997,0.5171805,,,,0.23643114285714287,0.21124749999999998,0.23847925,,,,0.235096,0.21124749999999998,0.2343675,,,,0.4201115714285714,0.387116,0.4443795,,,,0.430253,0.387116,0.436824,,,,1.6597795714285712,1.8414085,1.754027,,,,1.651573,1.8414085,1.7471505,,,,0.24545585714285714,0.225959,0.252525,,,,0.246426,0.225959,0.248637,,,,0.307143,0.29021949999999996,0.325622,,,,0.311914,0.29021949999999996,0.3174965,,,,-0.4201115714285714,-0.387116,-0.4443795,,,,-0.430253,-0.387116,-0.436824,,,,0.22978371428571429,0.20174150000000002,0.2372725,,,,0.231434,0.20174150000000002,0.2307265,,
A-4,2020,0.551611,0.48379190909090913,0.48133333333333334,0.504734,0.5197860000000001,0.561909,0.551611,0.484925,0.48824,0.514609,0.5197860000000001,0.561909,0.257952,0.232257,0.24499200000000002,0.2345654,0.2741205,0.238341,0.257952,0.230832,0.246341,0.228883,0.2741205,0.238341,0.448144,0.4235800909090909,0.4235873333333333,0.4448038,0.434987,0.477032,0.448144,0.421356,0.432864,0.456008,0.434987,0.477032,1.853538,1.5415850909090911,1.618563,1.6071307999999997,1.8569735,1.86376,1.853538,1.512554,1.624793,1.60364,1.8569735,1.86376,0.257328,0.23774163636363638,0.23324933333333334,0.24663240000000003,0.242908,0.266956,0.257328,0.235435,0.236397,0.251572,0.242908,0.266956,0.344484,0.3040080909090909,0.30897100000000005,0.32173979999999996,0.333769,0.346255,0.344484,0.300414,0.316388,0.325625,0.333769,0.346255,-0.448144,-0.4235800909090909,-0.4235873333333333,-0.4448038,-0.434987,-0.477032,-0.448144,-0.421356,-0.432864,-0.456008,-0.434987,-0.477032,0.254222,0.23085463636363637,0.24217233333333332,0.2363782,0.2633575,0.24937,0.254222,0.228319,0.247658,0.238105,0.2633575,0.24937
A-4,2021,,0.5473626153846154,0.4998546666666666,0.662957,0.523969,0.125315,,0.54855,0.489495,0.660622,0.523969,0.125315,,0.24437953846153848,0.260548,0.25429266666666667,0.271849,0.13263,,0.242945,0.2585855,0.250116,0.271849,0.13263,,0.4395052307692308,0.43266783333333336,0.4998883333333333,0.459119,0.098161,,0.445005,0.42529150000000004,0.49357,0.459119,0.098161,,1.8469443846153846,1.7505645,2.1461333333333332,1.766445,1.90629,,1.876998,1.7771785,2.132959,1.766445,1.90629,,0.25462123076923077,0.23823033333333332,0.288999,0.247414,0.063254,,0.255974,0.234178,0.288777,0.247414,0.063254,,0.32423307692307696,0.3184635,0.37216099999999996,0.340436,0.084508,,0.324251,0.31532649999999995,0.366121,0.340436,0.084508,,-0.4395052307692308,-0.43266783333333336,-0.4998883333333333,-0.459119,-0.098161,,-0.445005,-0.42529150000000004,-0.49357,-0.459119,-0.098161,,0.24077238461538464,0.25142166666666665,0.25921599999999995,0.272198,0.068696,,0.239879,0.252704,0.255943,0.272198,0.068696
A-4,2022,0.58595,0.55712225,0.545931,0.6262694999999999,0.511295,0.775045,0.58595,0.5662275,0.545931,0.6024465,0.511295,0.775045,0.255365,0.24478,0.263639,0.2492905,0.252424,0.277211,0.255365,0.24026799999999998,0.263639,0.252085,0.252424,0.277211,0.485708,0.44744425,0.44076,0.4918578333333334,0.459255,0.528092,0.485708,0.45327649999999997,0.44076,0.479584,0.459255,0.528092,2.078565,1.777457375,2.044169,1.9499875,1.944138,2.375743,2.078565,1.796647,2.044169,1.93915,1.944138,2.375743,0.267588,0.2555495,0.248594,0.2767231666666667,0.24534,0.320337,0.267588,0.2592325,0.248594,0.270733,0.24534,0.320337,0.364285,0.331664625,0.334028,0.36635033333333333,0.340239,0.407097,0.364285,0.335764,0.334028,0.3599075,0.340239,0.407097,-0.485708,-0.44744425,-0.44076,-0.4918578333333334,-0.459255,-0.528092,-0.485708,-0.45327649999999997,-0.44076,-0.479584,-0.459255,-0.528092,0.263268,0.2414075,0.252779,0.254727,0.257101,0.28109,0.263268,0.24376799999999998,0.252779,0.245097,0.257101,0.28109
A-4,2023,,0.6045765000000001,0.6160776,0.6310525,0.5609386666666666,,,0.613711,0.607226,0.6259975,0.552542,,,0.2566655,0.2836518,0.24822883333333334,0.28002166666666667,,,0.26166,0.27882,0.245753,0.277569,,,0.473421,0.4729564,0.4942136666666667,0.46660033333333334,,,0.4715595,0.466716,0.488086,0.468643,,,1.8127516,1.6878851999999998,1.7951346666666665,2.0911846666666665,,,1.7820179999999999,1.661351,1.799351,2.056771,,,0.2700349,0.27141899999999997,0.281228,0.2568076666666667,,,0.270872,0.267792,0.2800275,0.256296,,,0.358502,0.3717624,0.3719141666666667,0.3617143333333333,,,0.360278,0.369079,0.370869,0.358497,,,-0.473421,-0.4729564,-0.4942136666666667,-0.46660033333333334,,,-0.4715595,-0.466716,-0.488086,-0.468643,,,0.2570256,0.2766162,0.2552061666666667,0.27071433333333333,,,0.260375,0.276404,0.2516105,0.267826,
A-4,2024,0.664549,0.5540073333333333,,0.5794693333333333,0.5268200000000001,,0.664549,0.533758,,0.57996,0.5268200000000001,,0.262364,0.24156433333333335,,0.23335133333333333,0.25923799999999997,,0.262364,0.241339,,0.233383,0.25923799999999997,,0.501318,0.43700999999999995,,0.4596828333333334,0.435785,,0.501318,0.43363799999999997,,0.4664475,0.435785,,2.031853,1.6515796666666667,,1.6425988333333335,1.947098,,2.031853,1.6044105000000002,,1.678831,1.947098,,0.290671,0.2540546666666667,,0.26477100000000003,0.2454225,,0.290671,0.247512,,0.2679395,0.2454225,,0.391809,0.32949033333333333,,0.3476943333333333,0.3333475,,0.391809,0.323658,,0.3560935,0.3333475,,-0.501318,-0.43700999999999995,,-0.4596828333333334,-0.435785,,-0.501318,-0.43363799999999997,,-0.4664475,-0.435785,,0.259071,0.23716866666666667,,0.23512283333333336,0.2487995,,0.259071,0.2338115,,0.23735,0.2487995,
B-5,2016,,,,0.511288,,,,,,0.511288,,,,,,0.230611,,,,,,0.230611,,,,,,0.414163,,,,,,0.414163,,,,,,1.785498,,,,,,1.785498,,,,,,0.244252,,,,,,0.244252,,,,,,0.307244,,,,,,0.307244,,,,,,-0.414163,,,,,,-0.414163,,,,,,0.224163,,,,,,0.224163,,
B-5,2017,,0.516495,0.52384,,,,,0.516495,0.52384,,,,,0.240022,0.247443,,,,,0.240022,0.247443,,,,,0.418218,0.412232,,,,,0.418218,0.412232,,,,,1.636938,1.872017,,,,,1.636938,1.872017,,,,,0.24109,0.24033,,,,,0.24109,0.24033,,,,,0.311168,0.311082,,,,,0.311168,0.311082,,,,,-0.418218,-0.412232,,,,,-0.418218,-0.412232,,,,,0.233556,0.237154,,,,,0.233556,0.237154,,,
B-5,2018,,0.601372,0.593719,0.630376,,0.836176,,0.601372,0.593719,0.630376,,0.836176,,0.265944,0.2778545,0.27238,,0.272142,,0.265944,0.2778545,0.27238,,0.272142,,0.442661,0.441083,0.467468,,0.526012,,0.442661,0.441083,0.467468,,0.526012,,1.955643,2.090634,1.991515,,2.756094,,1.955643,2.090634,1.991515,,2.756094,,0.263663,0.263903,0.276433,,0.332279,,0.263663,0.263903,0.276433,,0.332279,,0.34632,0.3455335,0.365818,,0.430348,,0.34632,0.3455335,0.365818,,0.430348,,-0.442661,-0.441083,-0.467468,,-0.526012,,-0.442661,-0.441083,-0.467468,,-0.526012,,0.252553,0.262497,0.261611,,0.274618,,0.252553,0.262497,0.261611,,0.274618
B-5,2019,,0.5388458571428572,0.5688139999999999,0.550156,,,,0.54032,0.5688139999999999,0.53545,,,,0.239617,0.261652,0.23591025,,,,0.237311,0.261652,0.234541,,,,0.41743142857142856,0.418716,0.4401105,,,,0.422979,0.418716,0.44211849999999997,,,,1.8000891428571428,1.3105655,1.597533,,,,1.772447,1.3105655,1.789987,,,,0.25203385714285714,0.2556795,0.25496475,,,,0.253008,0.2556795,0.25221,,,,0.31886028571428576,0.326053,0.333114,,,,0.324535,0.326053,0.3325345,,,,-0.41743142857142856,-0.418716,-0.4401105,,,,-0.422979,-0.418716,-0.44211849999999997,,,,0.23102899999999998,0.245615,0.23460975,,,,0.234653,0.245615,0.2347195,,
B-5,2020,0.594019,0.5624252727272727,0.5493843333333334,0.5542157999999999,0.533908,0.6034,0.594019,0.550418,0.545056,0.562114,0.533908,0.6034,0.247986,0.2426821818181818,0.256903,0.2310878,0.2456045,0.242791,0.247986,0.243901,0.252174,0.231885,0.2456045,0.242791,0.445689,0.4273527272727273,0.43096500000000004,0.44044819999999996,0.425451,0.479009,0.445689,0.428927,0.435242,0.448722,0.425451,0.479009,2.081131,1.7590483636363636,1.8953159999999998,1.8693892,1.9185794999999999,2.812606,2.081131,1.835273,1.8953159999999998,1.852263,1.9185794999999999,2.812606,0.265439,0.2589138181818182,0.25264166666666665,0.2590192,0.24452849999999998,0.275439,0.265439,0.257214,0.251447,0.260154,0.24452849999999998,0.275439,0.352092,0.32703736363636365,0.32981733333333335,0.3324828,0.329139,0.365327,0.352092,0.325821,0.329926,0.337854,0.329139,0.365327,-0.445689,-0.4273527272727273,-0.43096500000000004,-0.44044819999999996,-0.425451,-0.479009,-0.445689,-0.428927,-0.435242,-0.448722,-0.425451,-0.479009,0.244267,0.23736754545454544,0.250341,0.2303532,0.237811,0.252383,0.244267,0.238788,0.250121,0.231484,0.237811,0.252383
B-5,2021,,0.5618928461538462,0.5591811666666667,0.679389,0.561783,0.430081,,0.565467,0.5546395,0.664548,0.561783,0.430081,,0.24253269230769228,0.2761475,0.25521166666666667,0.275623,0.217419,,0.250335,0.2731655,0.258029,0.275623,0.217419,,0.42731792307692307,0.43447516666666663,0.4881663333333333,0.448937,0.355333,,0.433101,0.431668,0.477285,0.448937,0.355333,,1.9892232307692306,1.9483398333333335,3.495194,1.955322,1.46393,,2.015176,1.9435945000000001,2.314525,1.955322,1.46393,,0.2537197692307692,0.252863,0.28801533333333335,0.255403,0.204398,,0.257013,0.2510795,0.283122,0.255403,0.204398,,0.3238182307692308,0.3379468333333333,0.37104933333333334,0.347218,0.272709,,0.330446,0.3386575,0.360918,0.347218,0.272709,,-0.42731792307692307,-0.43447516666666663,-0.4881663333333333,-0.448937,-0.355333,,-0.433101,-0.431668,-0.477285,-0.448937,-0.355333,,0.23706176923076921,0.26212016666666665,0.2571396666666667,0.270635,0.192909,,0.241234,0.26161999999999996,0.251632,0.270635,0.192909
B-5,2022,0.671548,0.650932625,0.607709,0.7552066666666667,0.628452,0.744855,0.671548,0.6605065000000001,0.607709,0.733088,0.628452,0.744855,0.273693,0.26988225,0.282852,0.27322033333333334,0.289169,0.261294,0.273693,0.2663335,0.282852,0.273565,0.289169,0.261294,0.49525,0.461052375,0.446689,0.5172723333333333,0.474008,0.505616,0.49525,0.4656985,0.446689,0.506462,0.474008,0.505616,2.283294,2.088405142857143,2.012629,2.3159603333333334,1.965576,1.748055,2.283294,2.108815,2.012629,2.218122,1.965576,1.748055,0.288916,0.27943325,0.263955,0.3083398333333333,0.275662,0.303971,0.288916,0.28187249999999997,0.263955,0.3048885,0.275662,0.303971,0.388355,0.36175725000000003,0.356514,0.4072908333333333,0.382055,0.387454,0.388355,0.3640415,0.356514,0.40419099999999997,0.382055,0.387454,-0.49525,-0.461052375,-0.446689,-0.5172723333333333,-0.474008,-0.505616,-0.49525,-0.4656985,-0.446689,-0.506462,-0.474008,-0.505616,0.277097,0.2621445,0.267096,0.2773598333333333,0.28666,0.266127,0.277097,0.264145,0.267096,0.273463,0.28666,0.266127
B-5,2023,,0.6027953,0.6063761999999999,0.6482561666666667,0.5923569999999999,,,0.602194,0.59792,0.63778,0.58978,,,0.2605939,0.2825062,0.2546836666666667,0.28374499999999997,,,0.26533450000000003,0.279994,0.252884,0.285147,,,0.4602091,0.4568434,0.48978666666666665,0.46052933333333335,,,0.453552,0.455877,0.481503,0.458625,,,2.0232317,2.0654496,1.8791886666666666,2.0535506666666667,,,1.8753515,1.911571,1.8766875,1.959633,,,0.26703540000000003,0.26627619999999996,0.28431266666666666,0.26383,,,0.265537,0.260773,0.28095800000000004,0.261386,,,0.3606564,0.3662282,0.382928,0.366352,,,0.3577705,0.367404,0.37841800000000003,0.36667,,,-0.4602091,-0.4568434,-0.48978666666666665,-0.46052933333333335,,,-0.453552,-0.455877,-0.481503,-0.458625,,,0.2573605,0.27194280000000004,0.2593396666666667,0.271053,,,0.2592505,0.273909,0.254763,0.272765,
B-5,2024,0.709318,0.5793761666666667,,0.605677,0.5703265,,0.709318,0.5631085,,0.601654,0.5703265,,0.267485,0.25205833333333333,,0.2411835,0.27345149999999996,,0.267485,0.2523945,,0.240694,0.27345149999999996,,0.497923,0.44055516666666666,,0.4606828333333333,0.4441225,,0.497923,0.43918500000000005,,0.466384,0.4441225,,2.299094,1.7679004999999999,,1.6294601666666668,1.909435,,2.299094,1.7442704999999998,,1.7366655,1.909435,,0.299065,0.26203316666666665,,0.2720643333333333,0.25853499999999996,,0.299065,0.2573925,,0.2740445,0.25853499999999996,,0.404216,0.3443773333333333,,0.36099299999999995,0.35226999999999997,,0.404216,0.34038500000000005,,0.36875800000000003,0.35226999999999997,,-0.497923,-0.44055516666666666,,-0.4606828333333333,-0.4441225,,-0.497923,-0.43918500000000005,,-0.466384,-0.4441225,,0.261625,0.24532083333333335,,0.24097833333333332,0.26010049999999996,,0.261625,0.243756,,0.242338,0.26010049999999996,
B-6,2016,,,,0.561824,,,,,,0.561824,,,,,,0.242745,,,,,,0.242745,,,,,,0.439994,,,,,,0.439994,,,,,,1.866871,,,,,,1.866871,,,,,,0.263425,,,,,,0.263425,,,,,,0.327983,,,,,,0.327983,,,,,,-0.439994,,,,,,-0.439994,,,,,,0.237947,,,,,,0.237947,,
B-6,2017,,0.484876,0.477545,,,,,0.484876,0.477545,,,,,0.231523,0.232554,,,,,0.231523,0.232554,,,,,0.415009,0.405308,,,,,0.415009,0.405308,,,,,1.595953,1.722978,,,,,1.595953,1.722978,,,,,0.234031,0.228455,,,,,0.234031,0.228455,,,,,0.301053,0.294207,,,,,0.301053,0.294207,,,,,-0.415009,-0.405308,,,,,-0.415009,-0.405308,,,,,0.225912,0.224406,,,,,0.225912,0.224406,,,
B-6,2018,,0.621372,0.604803,0.660927,,0.838722,,0.621372,0.604803,0.660927,,0.838722,,0.270524,0.2834415,0.278143,,0.278769,,0.270524,0.2834415,0.278143,,0.278769,,0.451127,0.4470255,0.47563,,0.532224,,0.451127,0.4470255,0.47563,,0.532224,,1.952029,2.0304615000000004,2.056693,,2.745408,,1.952029,2.0304615000000004,2.056693,,2.745408,,0.27093,0.266859,0.284852,,0.333643,,0.27093,0.266859,0.284852,,0.333643,,0.352507,0.351824,0.373815,,0.433501,,0.352507,0.351824,0.373815,,0.433501,,-0.451127,-0.4470255,-0.47563,,-0.532224,,-0.451127,-0.4470255,-0.47563,,-0.532224,,0.256831,0.267349,0.26681,,0.281649,,0.256831,0.267349,0.26681,,0.281649
B-6,2019,,0.5656905714285714,0.5575535,0.59073725,,,,0.56575,0.5575535,0.574508,,,,0.2527337142857143,0.250423,0.2573185,,,,0.254084,0.250423,0.25340850000000004,,,,0.4319705714285714,0.411682,0.45906199999999997,,,,0.441106,0.411682,0.456891,,,,1.7611112857142857,2.279846,1.8654950000000001,,,,1.741298,2.279846,1.85219,,,,0.2621252857142857,0.24987700000000002,0.27102625,,,,0.26334,0.24987700000000002,0.2654455,,,,0.33220842857142857,0.32143,0.354825,,,,0.341144,0.32143,0.349461,,,,-0.4319705714285714,-0.411682,-0.45906199999999997,,,,-0.441106,-0.411682,-0.456891,,,,0.24324985714285716,0.23522549999999998,0.253778,,,,0.247322,0.23522549999999998,0.24967899999999998,,
